coverage_id,record_scope,relative_path,extension,size_bytes,sha256,inventory_and_preservation,container_or_manifest_integrity,format_processing,content_specific_check,traceability_check,epistemic_classification_check,visual_review_check,code_reproduction_check,negative_or_limitation_notes,applicable_checks_complete,coverage_state
COV-00858,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/01_DOCUMENTOS/01_DERIVACION_MATEMATICA.md,.md,1366,f0c17a5eadfebc5a25a77bca13e795b26aaef56d4129ef0df28e7f02e5ce4e96,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=34,equation_catalog_occurrences_verified=14,claim_candidates_classified=11,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00859,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/01_DOCUMENTOS/02_RESULTADOS_NUMERICOS.md,.md,3615,a33b8d7b3dd5ec61c0a6f09042d39d5b82e3865d76a4434bf8c83bc119ec9b74,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=29,equation_catalog_occurrences_verified=7,claim_candidates_classified=15,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00860,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/01_DOCUMENTOS/03_RESULTADOS_NEGATIVOS.md,.md,870,8d6fe68bcf13bf03f4c295b982cf4af90d49e97777dca11deb43615661301247,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=13,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=3,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00861,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/01_DOCUMENTOS/04_DUDA_ONTOLOGICA_TICK.md,.md,1350,2d151619d586e1de2d2ec9e4101269dbd212caa8815ec53a7b6badf4af9f2983,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=20,equation_catalog_occurrences_verified=1,claim_candidates_classified=12,NOT_APPLICABLE,NOT_APPLICABLE,open_doubt_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00862,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/01_DOCUMENTOS/05_IMPLICACIONES_GRAVEDAD.md,.md,834,ea9a201a0742a8393e76492b6ff88761a746d1fcc2ceee6df6c0cf25a272eef1,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=10,equation_catalog_occurrences_verified=2,claim_candidates_classified=7,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00863,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/01_DOCUMENTOS/06_SIGUIENTE_PASO.md,.md,625,74004739dfd83643a7f99a4ebe96f3f9bbd8f8238986fd8652a0c9a1f477f78f,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=9,equation_catalog_occurrences_verified=0,claim_candidates_classified=5,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00864,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/02_PRUEBAS_NUMERICAS/TEST_01_CASOS_CONTROLADOS.csv,.csv,658,1deae282d6a24d9207d9cce564dd9cbaf54acaea25e8cc3b244c2c39370c4d00,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00865,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/02_PRUEBAS_NUMERICAS/TEST_02_CORRELACIONES_SPEARMAN.csv,.csv,907,93bef77b87db449bd158e19e09073cea5f139800a48408b1e480f06519a5c7ed,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00866,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/02_PRUEBAS_NUMERICAS/TEST_02_MALLA_ACTIVIDAD_ESCAPE.csv,.csv,84288,0211af89f9e9daa6f25a4c8b6d39ddba777267ae34174753cbeeae9fc252cfe8,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00867,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/02_PRUEBAS_NUMERICAS/TEST_03_RELOJ_OCULTO_COARSE_GRAINING.csv,.csv,439,acbc5ac2bcd738b8932677461d07ca8a2c924dc1cecd596a1b4f5e130b0cc4a1,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00868,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/02_PRUEBAS_NUMERICAS/TEST_04_CRITERIOS_RELOJ.csv,.csv,720,f546614944718bb739bdb78591a5aa643ac7152852567144da34d808e2822cda,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00869,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/02_PRUEBAS_NUMERICAS/TEST_05_MISMO_P_DISTINTOS_RELOJES.csv,.csv,691,d2ff98e108a1dea6f95766f0ca00807ca6ca613ac0cf90822c0e2bec13701f4a,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00870,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/02_PRUEBAS_NUMERICAS/TEST_06_LEY_SUPERVIVENCIA.csv,.csv,323,9af179f40597f75677cc74ae978b4218feb2f9f9f0e596a47d6a2498db62d3e6,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00871,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/03_CODIGO/reproducir_entrega_03.py,.py,577,046bcea951a0e3d1fa71d8626f39aa20f1fca7b158b8687cd0731d83762d9e76,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,python_ast_and_compile_checked,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,executed_successfully,,True,COVERED
COV-00872,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/04_FIGURAS/FIG_01_ACTIVIDAD_INTERNA.png,.png,67801,8c2d6ad981d74fa6532423edac7de645598a552695f70865249c32bd488d37e3,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,image_structurally_validated,NOT_APPLICABLE,NOT_APPLICABLE,reviewed_pass,NOT_APPLICABLE,,True,COVERED
COV-00873,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/04_FIGURAS/FIG_02_VIDA_IDENTIDAD.png,.png,70086,f1edd16585d5816a7e820a2abf9ebcb64e6ca76d1c53eb62ebb4133dee764ec3,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,image_structurally_validated,NOT_APPLICABLE,NOT_APPLICABLE,reviewed_pass,NOT_APPLICABLE,,True,COVERED
COV-00874,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/04_FIGURAS/FIG_03_RELOJ_OCULTO.png,.png,59998,02fa76945312ace77db6ff54faa99b1d9a42263eb358e6798d0c7355272d1d45,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,image_structurally_validated,NOT_APPLICABLE,NOT_APPLICABLE,reviewed_pass,NOT_APPLICABLE,,True,COVERED
COV-00875,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/04_FIGURAS/FIG_04_SUPERVIVENCIA.png,.png,68710,c2223efdf481260c21aaecee575a96fee6e3f437653df95a45489e48c51a56b1,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,image_structurally_validated,NOT_APPLICABLE,NOT_APPLICABLE,reviewed_pass,NOT_APPLICABLE,,True,COVERED
COV-00876,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/05_DATOS/RESUMEN_RESULTADOS.json,.json,610,f86270c020e29041fff7cb2a882d7c7430cbbb692e8d7bea7ae90df5bf7efdb6,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,json_parsed,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00877,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/06_MANIFIESTO/MANIFIESTO_ARCHIVOS.csv,.csv,2281,22fae9fe1fd5e55c91adaee1112318c0c666036f5b48b15bcc7f6a208d01275f,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00878,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/OMEGA_THEORY_V1_1_ENTREGA_03_RELOJ_EMERGENTE/06_MANIFIESTO/METADATA.json,.json,208,5c3b4740aa10d16d3a5810d6d08f6ff910096fad57dbcd4b0339733c17b85678,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,json_parsed,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00879,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/00_LEEME.md,.md,1097,6dcd5367162fe50d4e95071bb2634d6cc65019b0a1e17b7faab12a039229bf4a,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=16,equation_catalog_occurrences_verified=2,claim_candidates_classified=10,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00880,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/01_DOCUMENTOS/01_DERIVACION_MATEMATICA.md,.md,1263,8162678781c1884e89813978d3449ba56c023a87d11ae58862ce461893890eef,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=35,equation_catalog_occurrences_verified=15,claim_candidates_classified=14,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00881,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/01_DOCUMENTOS/02_RESULTADOS_NUMERICOS.md,.md,10424,ca6335bcadab983bb870be0a2888be3a74277a5a602d793f2490bea82796cd05,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=24,equation_catalog_occurrences_verified=2,claim_candidates_classified=15,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00882,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/01_DOCUMENTOS/03_RESULTADOS_NEGATIVOS.md,.md,766,4bc191b5d854bdcf06b4fd53c081b5b7edcd9c3321984ce552d5d6114ac252f1,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=13,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=2,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00883,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/01_DOCUMENTOS/04_DUDA_ONTOLOGICA.md,.md,1148,cfe5e326e61e5b9137d839fdeb646a2cf54cf640437c8fc967257cb0ea175b33,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=17,equation_catalog_occurrences_verified=0,claim_candidates_classified=10,NOT_APPLICABLE,NOT_APPLICABLE,open_doubt_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00884,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/01_DOCUMENTOS/05_IMPLICACION_DILATACION.md,.md,712,d25a0d3e471dfed27bb9bf1412d9d9b6b5f770aa92e3ec97d17875ae20d7d419,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=10,equation_catalog_occurrences_verified=2,claim_candidates_classified=7,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00885,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/01_DOCUMENTOS/06_SIGUIENTE_PASO.md,.md,764,9af9bd9b83488aa97a7cd9fd2c9c8d12e95f96c4d3d4ff031f3e8d5b8f490651,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=13,equation_catalog_occurrences_verified=3,claim_candidates_classified=3,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00886,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/02_PRUEBAS_NUMERICAS/TEST_01_ACTIVIDAD_VS_MEMORIA.csv,.csv,218,d97fd77f5ad13d227ae324e3a0901d552ac01c07f811219486a7157510ad0c35,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00887,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/02_PRUEBAS_NUMERICAS/TEST_02_OBSERVADOR_RESOLUCION_FINITA.csv,.csv,11534,d48a468c8fc5e22633cd034557feb35b34ab95d4770367c4293a25c103bcf6a8,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00888,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/02_PRUEBAS_NUMERICAS/TEST_03_MEMORIA_IRREVERSIBLE.csv,.csv,500,8d3b22d1f9b9172a16cfcbf6e6537b906a31cbcd35116c697218690a4594865b,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00889,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/02_PRUEBAS_NUMERICAS/TEST_04_RELOJ_JERARQUICO.csv,.csv,479,79a4ab20b3e74c83b310d63081867ee60a846ed0a5ee8eb239c5895e6d12c790,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00890,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/02_PRUEBAS_NUMERICAS/TEST_05_GRADIENTE_TASA_LOCAL.csv,.csv,1678,8256d9cce23bf4b4ad4565871b3fa6094eff80e39a5cd666eae821f45c083c74,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00891,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/02_PRUEBAS_NUMERICAS/TEST_06_FUNCIONALES_TIEMPO_PROPIO.csv,.csv,1045,dd21e7c108b7928e16bfb8b237fe6df363fe9186c2dafcb856069a8a1e8773f0,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00892,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/02_PRUEBAS_NUMERICAS/TEST_07_MATRIZ_CRITERIOS.csv,.csv,502,f7c903e8cd262cfe2c7f62ba06403b5b32db6db319fa604ec407b16161a780d3,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00893,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/03_CODIGO/reproducir_entrega_04.py,.py,289,1e36cbd6051c5d04bbd129b8e848b551c07790b297874e0cec185dcd0e0629bc,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,python_ast_and_compile_checked,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,executed_successfully,,True,COVERED
COV-00894,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/04_FIGURAS/FIG_01_VISIBILIDAD_OBSERVADOR.png,.png,103889,e51724c420b283e0f9e91d0b9900069c50fd1de45d9704c6e40fd6ce9d043b52,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,image_structurally_validated,NOT_APPLICABLE,NOT_APPLICABLE,reviewed_pass,NOT_APPLICABLE,,True,COVERED
COV-00895,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/04_FIGURAS/FIG_02_MEMORIA_Y_BORRADO.png,.png,77018,06a9acdc5e0b2480268a2a005603af1ee1aa40e5504e7c64a77e166ac76d23c1,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,image_structurally_validated,NOT_APPLICABLE,NOT_APPLICABLE,reviewed_pass,NOT_APPLICABLE,,True,COVERED
COV-00896,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/04_FIGURAS/FIG_03_GRADIENTE_RELOJ.png,.png,53798,d47f0cb31690f5db3da25b68bd6148f7ebc747df4c80b4c585020b577b37b89a,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,image_structurally_validated,NOT_APPLICABLE,NOT_APPLICABLE,reviewed_pass,NOT_APPLICABLE,,True,COVERED
COV-00897,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/04_FIGURAS/FIG_04_FUNCIONALES_RELOJ.png,.png,59921,1f212874d85bad85d4830fbb7cdd8fbb2259d33608b46aa0687541dbc3af34fb,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,image_structurally_validated,NOT_APPLICABLE,NOT_APPLICABLE,reviewed_pass,NOT_APPLICABLE,,True,COVERED
COV-00898,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/05_DATOS/RESUMEN_RESULTADOS.json,.json,399,2ecf6d12bd3fc03d2ff29b94b76121a5cf9d814ede8d071118e989356a102310,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,json_parsed,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00899,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/06_MANIFIESTO/MANIFIESTO_ARCHIVOS.csv,.csv,2294,02e48acf8c82b2f3783278eb3d5b3e7c59830f515d6f4529ad5e385cdd9eae36,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00900,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/OMEGA_THEORY_V1_1_ENTREGA_04_RELOJES_OPERACIONALES/06_MANIFIESTO/METADATA.json,.json,214,351f0040140b99a9ae4e23ce11594d8e0962900d35f7acc220a44c76695816f0,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,json_parsed,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00901,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_05_TRAYECTORIAS_GRADIENTES/OMEGA_THEORY_V1_1_ENTREGA_05_TRAYECTORIAS_GRADIENTES/00_LEEME.md,.md,1398,9611c262b1cb832156014f326bcc4857dae1448c77c01afb2ff0765ab144fb79,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=21,equation_catalog_occurrences_verified=4,claim_candidates_classified=9,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00902,physical_outer_member,90_FUENTES_INTEGRAS/OMEGA_THEORY_V1_1_ENTREGA_05_TRAYECTORIAS_GRADIENTES/OMEGA_THEORY_V1_1_ENTREGA_05_TRAYECTORIAS_GRADIENTES/01_DOCUMENTOS/01_DERIVACION_MATEMATICA.md,.md,1367,3129139ce38fe69e7af68146231e0e09bdf92e02b69d27dd6716881ba2ce999e,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=32,equation_catalog_occurrences_verified=12,claim_candidates_classified=14,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
